,playerID,age,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SLG,AVG,ISO
237,peterja01,48.26396303884142,32.694582221794874,41.202893920904295,49.15082613175197,36.88954196271324,39.16409485124963,58.30053752342734,48.083621452180054,45.25522640949259,38.56199697884609,42.34639261250225,45.23069426051346,38.26879980783161,30.375292395751543,44.33589874369576
238,phamth01,53.68701183179393,45.26814341520765,39.107432196907645,40.16601875157924,48.97192576821276,44.71349426925006,54.49273849170123,63.4146498347396,50.83831425769503,50.30867430249424,45.34565572253721,42.74367950287977,44.726211079557515,47.95484131690501,44.64244201309692
239,pillake01,50.975487435317675,56.270009459443834,69.49162719485912,49.15082613175197,50.07032429598544,52.397278078789114,59.569803867336034,51.916378547819946,39.672138561290154,50.58835709591443,42.34639261250225,52.6917385334145,52.583109067332515,49.314920353157845,53.32384319730954
240,pinama01,56.39853622827019,42.64865149991333,41.202893920904295,49.15082613175197,43.47993312934935,39.16409485124963,44.33860774043161,40.418107260900285,41.067910523340764,40.519776532787446,51.34418194260713,50.20472377578082,45.16823713293171,49.20879173688361,44.64244201309692
241,pindech01,42.84091424588891,42.64865149991333,40.15516305890597,44.6584224416656,47.873527240440076,38.737217972941906,41.800075052614204,48.083621452180054,43.85945444744198,47.79152916171249,45.34565572253721,52.6917385334145,50.98656575226755,51.45524251164621,50.55728697637439
242,pireljo01,50.975487435317675,51.031025628855176,51.680202540887564,49.15082613175197,39.08633901825861,40.87160236448053,49.41567311606642,51.916378547819946,45.25522640949259,48.07121195513269,45.34565572253721,45.23069426051346,38.062718784536585,48.285792614963285,36.663918562929666
243,piscost01,45.55243864236517,60.72314571544419,70.53935805685744,40.16601875157924,63.25110662925765,64.77670754971315,44.33860774043161,40.418107260900285,50.83831425769503,55.06328179063754,42.34639261250225,67.61382707921659,61.75894833624336,54.45149873088941,61.99076989678912
244,plaweke01,45.55243864236517,35.57602332861864,41.202893920904295,49.15082613175197,41.28313607380397,40.01784860786508,41.800075052614204,44.25086435654017,44.32471176812552,41.358824913048025,48.34491883257217,60.15278280631555,43.80006125344015,35.39145234721454,48.76403218991928
245,polangr01,45.55243864236517,53.12661916109064,61.1097802988725,67.12044089209743,58.857512518166914,61.78856940155907,57.03127117951863,48.083621452180054,59.678203350682224,55.902330170898125,57.342708162677056,45.23069426051346,63.61718367559085,49.92779584609766,66.05392417083543
246,polanjo01,40.129389849412654,45.26814341520765,46.441548230895926,53.64322982183833,40.18473754603129,45.14037114755779,50.684939459975126,67.24740693037948,42.92893980607491,40.519776532787446,42.34639261250225,42.74367950287977,50.17376748303981,61.3286516018601,45.5052293607492
